"postcode","latitude","longitude"
"WN6 8RU","53.566623","-2.648852"
"WN6 8RW","53.560961","-2.645308"
"WN6 8RX","53.568463","-2.652655"
"WN6 8RY","53.564672","-2.655465"
"WN6 8RZ","53.563295","-2.647608"
"WN6 8TA","53.564811","-2.666127"
"WN6 8WR","53.546967","-2.635089"
"WN6 8WY","53.546967","-2.635089"
"WN6 9BB","53.578077","-2.711615"
"WN6 9DD","53.579157","-2.712856"
"WN6 9DE","53.578518","-2.712921"
"WN6 9DF","53.57971","-2.713591"
"WN6 9DG","53.58054","-2.712955"
"WN6 9DH","53.581391","-2.713255"
"WN6 9DQ","53.580509","-2.712184"
"WN6 9ET","53.575924","-2.7154"
"WN6 9HE","53.581685","-2.714047"
"WN6 9HU","53.577508","-2.712073"
"WN6 9HX","53.576978","-2.711883"
"WN6 9HZ","53.579961","-2.710604"
"WN6 9JA","53.579041","-2.71086"
"WN6 9JB","53.578101","-2.709093"
"WN6 9JD","53.579357","-2.709492"
"WN6 9JE","53.578965","-2.70879"
"WN6 9JF","53.580296","-2.708797"
"WN6 9JG","53.580631","-2.706809"
"WN6 9JH","53.580109","-2.706937"
"WN6 9JJ","53.580566","-2.704044"
"WN6 9JL","53.581748","-2.703369"
"WN6 9JN","53.582295","-2.702049"
"WN6 9JP","53.582263","-2.704344"
"WN6 9JQ","53.579781","-2.707626"
"WN6 9JR","53.580924","-2.707343"
"WN6 9JS","53.581473","-2.708772"
"WN6 9JT","53.580295","-2.710459"
"WN6 9JU","53.581272","-2.710868"
"WN6 9JW","53.582733","-2.702358"
"WN6 9JX","53.581242","-2.709946"
"WN6 9JY","53.582095","-2.708525"
"WN6 9LA","53.582672","-2.705106"
"WN6 9LB","53.582847","-2.70594"
"WN6 9LD","53.583535","-2.703671"
"WN6 9LE","53.583698","-2.706392"
"WN6 9LF","53.583462","-2.708337"
"WN6 9LG","53.583973","-2.708557"
"WN6 9LH","53.582435","-2.710359"
"WN6 9LQ","53.584567","-2.708461"
"WN6 9RA","53.588405","-2.693177"
"WN7 1AA","53.497402","-2.51624"
"WN7 1AB","53.497131","-2.516024"
"WN7 1AG","53.497501","-2.515682"
"WN7 1AJ","53.497272","-2.516704"
"WN7 1AL","53.49638","-2.515579"
"WN7 1AP","53.497413","-2.515093"
"WN7 1AQ","53.497271","-2.516749"
"WN7 1AT","53.497061","-2.517531"
"WN7 1AW","53.496871","-2.516369"
"WN7 1AX","53.498486","-2.516991"
"WN7 1AY","53.498057","-2.516338"
"WN7 1AZ","53.497724","-2.513845"
"WN7 1BB","53.497667","-2.515022"
"WN7 1BE","53.497829","-2.512883"
"WN7 1BG","53.497853","-2.513773"
"WN7 1BH","53.498082","-2.514408"
"WN7 1BJ","53.498127","-2.514786"
"WN7 1BL","53.49827","-2.512843"
"WN7 1BN","53.496086","-2.512742"
"WN7 1BP","53.496714","-2.510562"
"WN7 1BQ","53.498548","-2.512922"
"WN7 1BS","53.496923","-2.514606"
"WN7 1BT","53.497214","-2.513493"
"WN7 1BU","53.496443","-2.51291"
"WN7 1BW","53.495185","-2.513424"
"WN7 1BX","53.496495","-2.513273"
"WN7 1BY","53.496772","-2.513653"
"WN7 1DA","53.496496","-2.513107"
"WN7 1DB","53.496593","-2.514014"
"WN7 1DD","53.496858","-2.518734"
"WN7 1DE","53.498349","-2.515467"
"WN7 1DG","53.496954","-2.517454"
"WN7 1DH","53.502883","-2.52232"
"WN7 1DJ","53.502442","-2.522421"
"WN7 1DL","53.495438","-2.512552"
"WN7 1DN","53.490956","-2.509709"
"WN7 1DP","53.497184","-2.518195"
"WN7 1DR","53.497038","-2.518631"
"WN7 1DS","53.497135","-2.519114"
"WN7 1DX","53.496678","-2.519291"
"WN7 1DY","53.497253","-2.519328"
"WN7 1EA","53.497025","-2.51958"
"WN7 1EB","53.497772","-2.520028"
"WN7 1ED","53.497533","-2.518652"
"WN7 1EE","53.497445","-2.518607"
"WN7 1EF","53.506166","-2.509848"
"WN7 1EG","53.498263","-2.518752"
"WN7 1EH","53.506426","-2.509926"
"WN7 1EJ","53.505886","-2.510025"
"WN7 1EN","53.498562","-2.511776"
"WN7 1EP","53.499309","-2.513821"
"WN7 1EQ","53.498086","-2.517936"
"WN7 1ES","53.499234","-2.518009"
"WN7 1ET","53.500167","-2.516936"
"WN7 1EU","53.500208","-2.517917"
"WN7 1EX","53.500283","-2.514525"
"WN7 1EY","53.500883","-2.515603"
"WN7 1EZ","53.5007","-2.51432"
"WN7 1HA","53.499923","-2.510903"
"WN7 1HD","53.500867","-2.513071"
"WN7 1HE","53.501807","-2.514017"
"WN7 1HF","53.502848","-2.51418"
"WN7 1HG","53.501096","-2.511958"
"WN7 1HJ","53.502684","-2.502102"
"WN7 1HL","53.501817","-2.503072"
"WN7 1HN","53.502535","-2.503352"
"WN7 1HP","53.502591","-2.512894"
"WN7 1HQ","53.502261","-2.510841"
"WN7 1HR","53.503236","-2.511455"
"WN7 1HS","53.504428","-2.512253"
"WN7 1HT","53.498999","-2.510651"
"WN7 1HU","53.501141","-2.509893"
"WN7 1HW","53.502714","-2.50355"
"WN7 1HX","53.499039","-2.513772"
"WN7 1HY","53.5013","-2.506322"
"WN7 1HZ","53.501264","-2.504241"
"WN7 1JA","53.503581","-2.506862"
"WN7 1JB","53.502895","-2.503326"
"WN7 1JD","53.502978","-2.50901"
"WN7 1JE","53.505804","-2.508381"
"WN7 1JF","53.504858","-2.508867"
"WN7 1JG","53.501923","-2.505651"
"WN7 1JH","53.49805","-2.511211"
"WN7 1JL","53.499042","-2.508963"
"WN7 1JN","53.499629","-2.508337"
"WN7 1JP","53.502476","-2.508778"
"WN7 1JQ","53.502502","-2.506819"
"WN7 1JR","53.501257","-2.508055"
"WN7 1JS","53.501557","-2.507169"
"WN7 1JT","53.500511","-2.507895"
"WN7 1JU","53.500959","-2.506242"
"WN7 1JW","53.500658","-2.509435"
"WN7 1JX","53.500356","-2.506326"
"WN7 1JY","53.500078","-2.506277"
"WN7 1JZ","53.500677","-2.504822"
"WN7 1LA","53.500205","-2.510108"
"WN7 1LB","53.500739","-2.511486"
"WN7 1LD","53.501208","-2.5111"
"WN7 1LE","53.501614","-2.510773"
"WN7 1LH","53.498753","-2.515502"
"WN7 1LJ","53.498336","-2.514231"
"WN7 1LL","53.498783","-2.514235"
"WN7 1LN","53.498542","-2.516555"
"WN7 1LP","53.498998","-2.516998"
"WN7 1LR","53.49917","-2.516774"
"WN7 1LS","53.49902","-2.515625"
"WN7 1LT","53.49882","-2.514478"
"WN7 1LU","53.499638","-2.516523"
"WN7 1LX","53.499642","-2.515694"
"WN7 1NA","53.500668","-2.517485"
"WN7 1NB","53.501338","-2.516438"
"WN7 1ND","53.501001","-2.517399"
"WN7 1NE","53.50156","-2.516953"
"WN7 1NF","53.502088","-2.517518"
"WN7 1NG","53.502594","-2.516861"
"WN7 1NJ","53.503888","-2.516937"
"WN7 1NL","53.503841","-2.517524"
"WN7 1NP","53.502607","-2.516092"
"WN7 1NQ","53.50269","-2.517555"
"WN7 1NR","53.503845","-2.516589"
"WN7 1NS","53.504878","-2.516662"
"WN7 1NT","53.505487","-2.517137"
"WN7 1NW","53.504839","-2.51737"
"WN7 1NX","53.505708","-2.515525"
"WN7 1NY","53.506608","-2.515779"
"WN7 1PB","53.501646","-2.517784"
"WN7 1PG","53.506666","-2.508512"
"WN7 1PP","53.505014","-2.514372"
"WN7 1PQ","53.506232","-2.509155"
"WN7 1PR","53.504911","-2.515351"
"WN7 1PS","53.504415","-2.515571"
"WN7 1PT","53.504071","-2.514119"
"WN7 1PU","53.503868","-2.515278"
"WN7 1PX","53.503312","-2.514985"
"WN7 1PY","53.502671","-2.515821"
"WN7 1PZ","53.502765","-2.514827"
"WN7 1QA","53.50188","-2.515706"
"WN7 1QB","53.502234","-2.514926"
"WN7 1QD","53.501333","-2.515383"
"WN7 1QH","53.498329","-2.517969"
"WN7 1QJ","53.497954","-2.515191"
"WN7 1QL","53.498487","-2.51877"
"WN7 1QP","53.49904","-2.519394"
"WN7 1QR","53.500132","-2.518685"
"WN7 1QX","53.500302","-2.519064"
"WN7 1QY","53.502111","-2.518407"
"WN7 1QZ","53.501012","-2.518876"
"WN7 1RB","53.500596","-2.51958"
"WN7 1RD","53.503496","-2.522435"
"WN7 1RE","53.50025","-2.520691"
"WN7 1RF","53.500264","-2.5214"
"WN7 1RG","53.500606","-2.521374"
"WN7 1RH","53.502963","-2.520905"
"WN7 1RJ","53.503091","-2.520545"
"WN7 1RL","53.501835","-2.521433"
"WN7 1RP","53.501333","-2.519679"
"WN7 1RQ","53.501355","-2.520735"
"WN7 1RR","53.502304","-2.521183"
"WN7 1RS","53.502728","-2.519108"
"WN7 1RT","53.502797","-2.519818"
"WN7 1RU","53.50311","-2.520244"
"WN7 1RW","53.501294","-2.520387"
"WN7 1RX","53.500913","-2.518467"
"WN7 1RY","53.504452","-2.519582"
"WN7 1RZ","53.504719","-2.520128"
"WN7 1SA","53.504297","-2.521735"
"WN7 1SB","53.504578","-2.521589"
"WN7 1SD","53.504644","-2.520941"
"WN7 1SE","53.505579","-2.520847"
"WN7 1SF","53.505346","-2.520678"
"WN7 1SG","53.505028","-2.519393"
"WN7 1SH","53.504882","-2.517944"
"WN7 1SJ","53.503821","-2.517825"
"WN7 1SL","53.502671","-2.517811"
"WN7 1SN","53.507917","-2.516413"
"WN7 1SP","53.508188","-2.517862"
"WN7 1SQ","53.504805","-2.518998"
"WN7 1SR","53.507328","-2.517672"
"WN7 1SS","53.508367","-2.516418"
"WN7 1ST","53.50761","-2.516786"
"WN7 1SU","53.50853","-2.515998"
"WN7 1SW","53.507434","-2.516015"
"WN7 1TA","53.507287","-2.518772"
"WN7 1TF","53.505995","-2.518123"
"WN7 1TG","53.500263","-2.519666"
"WN7 1TH","53.506546","-2.519607"
"WN7 1TJ","53.507292","-2.519752"
"WN7 1TL","53.507563","-2.519454"
"WN7 1TN","53.509127","-2.517347"
"WN7 1TP","53.509553","-2.518211"
"WN7 1TQ","53.506409","-2.517599"
"WN7 1TR","53.509765","-2.517445"
"WN7 1TS","53.510982","-2.51645"
"WN7 1TT","53.510393","-2.517513"
"WN7 1TU","53.510718","-2.517231"
"WN7 1TW","53.508354","-2.519388"
"WN7 1TX","53.51142","-2.514932"
"WN7 1TY","53.510923","-2.515529"
"WN7 1TZ","53.510357","-2.515568"
"WN7 1UA","53.510445","-2.513925"
"WN7 1UB","53.509023","-2.516351"
"WN7 1UD","53.508959","-2.518838"
"WN7 1UE","53.510184","-2.511886"
"WN7 1UG","53.506231","-2.519709"
"WN7 1UT","53.500003","-2.519573"
"WN7 1UU","53.499892","-2.520204"
"WN7 1UX","53.499781","-2.520942"
"WN7 1UY","53.499186","-2.521311"
"WN7 1UZ","53.499778","-2.52367"
"WN7 1WH","53.499721","-2.521965"
"WN7 1WN","53.490956","-2.509709"
"WN7 1XA","53.499482","-2.523516"
"WN7 1XB","53.50038","-2.521808"
"WN7 1XE","53.499424","-2.522475"
"WN7 1XF","53.50019","-2.524143"
"WN7 1XG","53.498439","-2.525764"
"WN7 1XH","53.498264","-2.524692"
"WN7 1XJ","53.499199","-2.524507"
"WN7 1XN","53.498615","-2.524576"
"WN7 1XP","53.498168","-2.523922"
"WN7 1XQ","53.500215","-2.52452"
"WN7 1XR","53.498845","-2.523372"
"WN7 1XS","53.498153","-2.523198"
"WN7 1XT","53.49806","-2.522021"
"WN7 1XU","53.497726","-2.522138"
"WN7 1XW","53.499158","-2.523708"
"WN7 1XX","53.497647","-2.52179"
"WN7 1XZ","53.49094","-2.50971"
"WN7 1YA","53.497445","-2.520793"
"WN7 1YB","53.495923","-2.511051"
"WN7 1YD","53.498237","-2.520516"
"WN7 1YE","53.498464","-2.522086"
"WN7 1YG","53.499116","-2.522939"
"WN7 1YL","53.498669","-2.520416"
"WN7 1YN","53.501414","-2.523117"
"WN7 2AA","53.495004","-2.505267"
"WN7 2AB","53.500881","-2.492175"
"WN7 2AD","53.49754","-2.509186"
"WN7 2AE","53.495059","-2.502901"
"WN7 2AF","53.494355","-2.503526"
"WN7 2AG","53.493768","-2.504107"
"WN7 2AH","53.494639","-2.504373"
"WN7 2AJ","53.495317","-2.507758"
"WN7 2AL","53.493657","-2.504345"
"WN7 2AN","53.492967","-2.50179"
"WN7 2AP","53.492456","-2.499796"
"WN7 2AQ","53.494505","-2.504131"
"WN7 2AR","53.494244","-2.503704"
"WN7 2AS","53.493055","-2.500421"
"WN7 2AT","53.492976","-2.500088"
"WN7 2AU","53.492549","-2.499103"
"WN7 2AX","53.49246","-2.498771"
"WN7 2AY","53.492135","-2.497033"
"WN7 2AZ","53.492998","-2.496998"
"WN7 2BA","53.492302","-2.495694"
"WN7 2BB","53.49217","-2.492994"
"WN7 2BD","53.494183","-2.497268"
"WN7 2BE","53.494851","-2.498904"
"WN7 2BF","53.495572","-2.491329"
"WN7 2BG","53.494797","-2.500954"
"WN7 2BH","53.494399","-2.501642"
"WN7 2BJ","53.49434","-2.500647"
"WN7 2BL","53.493364","-2.49964"
"WN7 2BN","53.492748","-2.498699"
"WN7 2BP","53.493753","-2.501213"
"WN7 2BQ","53.509792","-2.511128"
"WN7 2BS","53.493761","-2.50162"
"WN7 2BT","53.494549","-2.502247"
"WN7 2BU","53.493811","-2.502404"
"WN7 2BW","53.493254","-2.498207"
"WN7 2BX","53.493998","-2.502813"
"WN7 2BY","53.493555","-2.503441"
"WN7 2BZ","53.493554","-2.499492"
"WN7 2DA","53.495046","-2.508026"
"WN7 2DB","53.494641","-2.507538"
"WN7 2DE","53.494148","-2.507744"
"WN7 2DF","53.493969","-2.507198"
"WN7 2DG","53.493753","-2.50715"
"WN7 2DH","53.493173","-2.506602"
"WN7 2DJ","53.493103","-2.506239"
"WN7 2DL","53.492589","-2.50664"
"WN7 2DP","53.493953","-2.506535"
"WN7 2DQ","53.503755","-2.492691"
"WN7 2DR","53.492769","-2.504487"
"WN7 2DS","53.492676","-2.50527"
"WN7 2DT","53.493114","-2.505636"
"WN7 2DU","53.492645","-2.506053"
"WN7 2DW","53.493273","-2.504357"
"WN7 2DX","53.492269","-2.503652"
"WN7 2DY","53.491986","-2.504643"
"WN7 2DZ","53.491907","-2.504296"
"WN7 2EA","53.492441","-2.503458"
"WN7 2EB","53.491811","-2.503556"
"WN7 2ED","53.492114","-2.502098"
"WN7 2EE","53.492526","-2.502253"
"WN7 2EF","53.492265","-2.500321"
"WN7 2EG","53.491835","-2.499864"
"WN7 2EH","53.503684","-2.490383"
"WN7 2EJ","53.503219","-2.492006"
"WN7 2EL","53.504481","-2.491086"
"WN7 2EN","53.50475","-2.49124"
"WN7 2EP","53.504811","-2.491798"
"WN7 2EQ","53.492718","-2.503733"
"WN7 2ER","53.49183","-2.501084"
"WN7 2ET","53.503141","-2.489005"
"WN7 2EU","53.505138","-2.488817"
"WN7 2EW","53.503065","-2.490135"
"WN7 2EX","53.504551","-2.489443"
"WN7 2EY","53.504332","-2.490149"
"WN7 2EZ","53.50513","-2.490596"
"WN7 2FN","53.505346","-2.488322"
"WN7 2FP","53.50353","-2.490653"
"WN7 2FQ","53.50463","-2.487725"
"WN7 2FR","53.49315","-2.509555"
"WN7 2FS","53.49315","-2.509555"
"WN7 2FT","53.49315","-2.509555"
"WN7 2FU","53.50639","-2.481488"
"WN7 2FW","53.506867","-2.481313"
"WN7 2GA","53.500416","-2.502784"
"WN7 2GB","53.499921","-2.500728"
"WN7 2GD","53.49941","-2.500616"
"WN7 2GE","53.499722","-2.503167"
"WN7 2GF","53.49805","-2.499108"
"WN7 2GG","53.499898","-2.499838"
"WN7 2GH","53.499434","-2.501159"
"WN7 2GJ","53.498967","-2.498968"
"WN7 2GL","53.499069","-2.500461"
"WN7 2GN","53.499577","-2.499367"
"WN7 2GP","53.498156","-2.499441"
"WN7 2HA","53.498208","-2.5063"
"WN7 2HB","53.498109","-2.508409"
"WN7 2HD","53.498027","-2.504564"
"WN7 2HE","53.500168","-2.504107"
"WN7 2HF","53.498714","-2.505703"
"WN7 2HG","53.498191","-2.503903"
"WN7 2HH","53.49832","-2.501071"
"WN7 2HJ","53.498592","-2.500486"
"WN7 2HL","53.497484","-2.503216"
"WN7 2HP","53.498711","-2.506502"
"WN7 2HQ","53.498693","-2.502251"
"WN7 2HR","53.500522","-2.501232"
"WN7 2HS","53.497491","-2.501558"
"WN7 2HT","53.498168","-2.500797"
"WN7 2HU","53.496415","-2.498712"
"WN7 2HW","53.49823","-2.50526"
"WN7 2HX","53.496946","-2.496381"
"WN7 2HY","53.497009","-2.498598"
"WN7 2HZ","53.49759","-2.497278"
"WN7 2JA","53.497497","-2.498091"
"WN7 2JB","53.498004","-2.497012"
"WN7 2JD","53.497796","-2.505964"
"WN7 2JE","53.499409","-2.505003"
"WN7 2JG","53.497475","-2.496704"
"WN7 2JH","53.496352","-2.49654"
"WN7 2JJ","53.495752","-2.496171"
"WN7 2JL","53.495737","-2.494979"
"WN7 2JN","53.499388","-2.505666"
"WN7 2JP","53.497467","-2.507151"
"WN7 2JQ","53.496893","-2.4962"
"WN7 2JR","53.497483","-2.507149"
"WN7 2LA","53.493489","-2.495557"
"WN7 2LB","53.493148","-2.493232"
"WN7 2LD","53.494217","-2.495535"
"WN7 2LE","53.494133","-2.496318"
"WN7 2LF","53.493733","-2.495409"
"WN7 2LG","53.494599","-2.496716"
"WN7 2LH","53.492626","-2.490828"
"WN7 2LL","53.494993","-2.492302"
"WN7 2LN","53.496232","-2.493132"
"WN7 2LP","53.4976","-2.492696"
"WN7 2LQ","53.494286","-2.494074"
"WN7 2LR","53.494192","-2.493078"
"WN7 2LS","53.495513","-2.492943"
"WN7 2LT","53.495069","-2.491822"
"WN7 2LU","53.49352","-2.490161"
"WN7 2LW","53.497003","-2.493155"
"WN7 2LX","53.495329","-2.489745"
"WN7 2LY","53.494212","-2.492007"
"WN7 2LZ","53.493697","-2.486516"
"WN7 2NA","53.492622","-2.478907"
"WN7 2ND","53.493167","-2.484354"
"WN7 2NE","53.493103","-2.486327"
"WN7 2NF","53.492864","-2.483582"
"WN7 2NG","53.492037","-2.483618"
"WN7 2NH","53.490962","-2.482837"
"WN7 2NJ","53.492043","-2.482126"
"WN7 2NL","53.492985","-2.482135"
"WN7 2NN","53.491732","-2.480689"
"WN7 2NP","53.492719","-2.479466"
"WN7 2NQ","53.491618","-2.482799"
"WN7 2NR","53.492108","-2.479444"
"WN7 2NS","53.491651","-2.479137"
"WN7 2NU","53.497024","-2.479544"
"WN7 2NW","53.49184","-2.481174"
"WN7 2NX","53.496486","-2.483714"
"WN7 2NY","53.495923","-2.485169"
"WN7 2PB","53.495479","-2.509735"
"WN7 2PD","53.494884","-2.511791"
"WN7 2PE","53.493519","-2.511927"
"WN7 2PG","53.493535","-2.511926"
"WN7 2PJ","53.494491","-2.509587"
"WN7 2PL","53.493462","-2.510554"
"WN7 2PQ","53.495047","-2.509291"
"WN7 2PR","53.494196","-2.509207"
"WN7 2PT","53.495549","-2.509719"
"WN7 2PW","53.493111","-2.510232"
"WN7 2RA","53.495748","-2.511999"
"WN7 2RB","53.496441","-2.50958"
"WN7 2RE","53.496089","-2.505868"
"WN7 2RF","53.496045","-2.509817"
"WN7 2RG","53.496221","-2.504332"
"WN7 2RH","53.496381","-2.508886"
"WN7 2RJ","53.496033","-2.508369"
"WN7 2RL","53.496663","-2.508151"
"WN7 2RN","53.496445","-2.508147"
"WN7 2RP","53.497085","-2.506257"
"WN7 2RQ","53.496632","-2.509145"
"WN7 2RR","53.497493","-2.505372"
"WN7 2RS","53.496609","-2.5061"
"WN7 2RT","53.497035","-2.505336"
"WN7 2RU","53.497255","-2.50852"
"WN7 2RW","53.495579","-2.507309"
"WN7 2RX","53.495282","-2.505255"
"WN7 2RY","53.495778","-2.509165"
"WN7 2TA","53.49511","-2.497114"
"WN7 2TB","53.496243","-2.498996"
"WN7 2TD","53.496238","-2.49375"
"WN7 2TE","53.497788","-2.495034"
"WN7 2TF","53.498684","-2.495603"
"WN7 2TG","53.496292","-2.500187"
"WN7 2TH","53.496483","-2.495502"
"WN7 2TJ","53.497942","-2.494795"
"WN7 2TL","53.498055","-2.493455"
"WN7 2TN","53.498637","-2.494019"
"WN7 2TP","53.50568","-2.492351"
"WN7 2TR","53.50114","-2.488742"
"WN7 2TS","53.501583","-2.487993"
"WN7 2TW","53.502461","-2.492781"
"WN7 2TX","53.50147","-2.486967"
"WN7 2TY","53.5017","-2.485869"
"WN7 2TZ","53.501827","-2.485388"
"WN7 2UA","53.50063","-2.485887"
"WN7 2UB","53.50075","-2.485029"
"WN7 2UG","53.500745","-2.484109"
"WN7 2UH","53.502239","-2.483598"
"WN7 2UJ","53.502504","-2.484687"
"WN7 2UL","53.502676","-2.482322"
"WN7 2UN","53.502427","-2.48161"
"WN7 2UP","53.503775","-2.48155"
"WN7 2UQ","53.501675","-2.483094"
"WN7 2UR","53.503387","-2.484184"
"WN7 2UT","53.502937","-2.486531"
"WN7 2UU","53.502763","-2.485202"
"WN7 2UW","53.503571","-2.4809"
"WN7 2UY","53.502438","-2.485636"
"WN7 2UZ","53.502086","-2.488014"
"WN7 2XA","53.503745","-2.486767"
"WN7 2XB","53.503056","-2.486125"
"WN7 2XD","53.503827","-2.486496"
"WN7 2XE","53.505594","-2.485295"
"WN7 2XF","53.504576","-2.485781"
"WN7 2XG","53.506366","-2.485455"
"WN7 2XH","53.5068","-2.484947"
"WN7 2XJ","53.507304","-2.484696"
"WN7 2XL","53.507529","-2.484684"
"WN7 2XN","53.507316","-2.483912"
"WN7 2XQ","53.505873","-2.485238"
"WN7 2XS","53.505868","-2.484243"
"WN7 2XT","53.50507","-2.483283"
"WN7 2XU","53.504384","-2.484512"
"WN7 2XW","53.507069","-2.482567"
"WN7 2XX","53.504694","-2.483385"
"WN7 2XY","53.503814","-2.483224"
"WN7 2XZ","53.505141","-2.481596"
"WN7 2YD","53.504635","-2.482435"
"WN7 2YE","53.505709","-2.481391"
"WN7 2YF","53.505693","-2.483004"
"WN7 2YG","53.506431","-2.482802"
"WN7 2YH","53.507691","-2.481986"
"WN7 2YJ","53.507459","-2.479677"
"WN7 2YL","53.50778","-2.480374"
"WN7 2YN","53.507339","-2.478228"
"WN7 2YP","53.50503","-2.478097"
"WN7 2YQ","53.506015","-2.483415"
"WN7 2YR","53.506761","-2.479006"
"WN7 2YS","53.505695","-2.480245"
"WN7 2YT","53.506068","-2.4793"
"WN7 2YW","53.506225","-2.478171"
"WN7 2YY","53.505086","-2.479756"
"WN7 2YZ","53.504448","-2.479749"
"WN7 3AA","53.491198","-2.499736"
"WN7 3AB","53.491481","-2.500839"
"WN7 3AE","53.490866","-2.501177"
"WN7 3AF","53.489957","-2.499872"
"WN7 3AG","53.489472","-2.501916"
"WN7 3AH","53.488453","-2.500502"
"WN7 3AJ","53.488077","-2.502246"
"WN7 3AL","53.488756","-2.503369"
"WN7 3AN","53.486912","-2.501373"
"WN7 3AP","53.488799","-2.501591"
"WN7 3AQ","53.488947","-2.502829"
"WN7 3AR","53.487888","-2.502349"
"WN7 3AT","53.48627","-2.502405"
"WN7 3AU","53.486994","-2.503333"
"WN7 3AW","53.491371","-2.507242"
"WN7 3AX","53.487158","-2.502717"
"WN7 3AY","53.485349","-2.503359"
"WN7 3AZ","53.48548","-2.502245"
"WN7 3BA","53.485175","-2.501925"
"WN7 3BB","53.49094","-2.50971"
"WN7 3BD","53.490177","-2.506731"
"WN7 3BF","53.491542","-2.496437"
"WN7 3BG","53.49065","-2.49911"
"WN7 3BH","53.48965","-2.497999"
"WN7 3BJ","53.490201","-2.497403"
"WN7 3BL","53.490387","-2.497963"
"WN7 3BN","53.49108","-2.497699"
"WN7 3BP","53.491475","-2.4979"
"WN7 3BQ","53.490736","-2.498494"
"WN7 3BS","53.490822","-2.497078"
"WN7 3BT","53.491221","-2.49642"
"WN7 3BU","53.490354","-2.495099"
"WN7 3BW","53.491287","-2.497687"
"WN7 3BX","53.490865","-2.495361"
"WN7 3BY","53.489807","-2.496886"
"WN7 3BZ","53.489905","-2.495139"
"WN7 3DA","53.488638","-2.494868"
"WN7 3DB","53.489469","-2.493565"
"WN7 3DD","53.491207","-2.505597"
"WN7 3DE","53.490534","-2.507957"
"WN7 3DG","53.488784","-2.496104"
"WN7 3DH","53.489166","-2.497662"
"WN7 3DJ","53.488353","-2.498073"
"WN7 3DL","53.488696","-2.498335"
"WN7 3DN","53.487073","-2.499416"
"WN7 3DP","53.48546","-2.496096"
"WN7 3DQ","53.488612","-2.496902"
"WN7 3DR","53.485608","-2.49688"
"WN7 3DS","53.485545","-2.497424"
"WN7 3DT","53.484395","-2.499354"
"WN7 3DU","53.485378","-2.498461"
"WN7 3DW","53.486158","-2.496873"
"WN7 3DX","53.484397","-2.498902"
"WN7 3DY","53.483308","-2.499191"
"WN7 3DZ","53.484545","-2.499974"
"WN7 3EA","53.489304","-2.499065"
"WN7 3EB","53.490343","-2.499513"
"WN7 3ED","53.487319","-2.49654"
"WN7 3EE","53.486999","-2.495617"
"WN7 3EF","53.487067","-2.496552"
"WN7 3EG","53.487483","-2.495909"
"WN7 3EH","53.492014","-2.508049"
"WN7 3EL","53.492167","-2.50799"
"WN7 3EN","53.491729","-2.510232"
"WN7 3EP","53.492382","-2.510858"
"WN7 3EQ","53.489583","-2.505278"
"WN7 3ER","53.492234","-2.511911"
"WN7 3ES","53.491434","-2.511403"
"WN7 3ET","53.490186","-2.511434"
"WN7 3EU","53.489565","-2.50918"
"WN7 3EW","53.491915","-2.510777"
"WN7 3EX","53.492273","-2.509108"
"WN7 3EY","53.489356","-2.512329"
"WN7 3EZ","53.49086","-2.511669"
"WN7 3FY","53.483273","-2.50481"
"WN7 3FZ","53.483111","-2.506948"
"WN7 3GA","53.485924","-2.523649"
"WN7 3GB","53.490054","-2.4933"
"WN7 3GP","53.47766","-2.542743"
"WN7 3HA","53.490955","-2.512423"
"WN7 3HB","53.490732","-2.51637"
"WN7 3HD","53.490471","-2.516427"
"WN7 3HE","53.490062","-2.519346"
"WN7 3HF","53.490286","-2.51751"
"WN7 3HG","53.490159","-2.51576"
"WN7 3HH","53.489838","-2.517142"
"WN7 3HJ","53.489054","-2.521715"
"WN7 3HL","53.48929","-2.52122"
"WN7 3HN","53.490337","-2.520268"
"WN7 3HP","53.48933","-2.520331"
"WN7 3HQ","53.489888","-2.520263"
"WN7 3HR","53.489093","-2.516892"
"WN7 3HS","53.489369","-2.517574"
"WN7 3HT","53.489505","-2.517395"
"WN7 3HU","53.489858","-2.512681"
"WN7 3HW","53.488815","-2.520958"
